race_id,season,round,circuit_id,driver_id,constructor_id,grid_position,finish_position,points,status_str,is_wet,track_temp,quali_position,circuit_type,circuit_type_code,circuit_type_Balanced/Technical,circuit_type_High-Downforce,circuit_type_Power/High-Speed,circuit_type_Street Circuit,driver_form_3races,circuit_historical_avg,constructor_points_current,constructor_mechanical_dnf,constructor_dnf_rate_10races
2023_16,2023,16,suzuka,alonso,aston_martin,10,8,4.0,Finished,0,25.0,10.0,Balanced/Technical,2,1,0,0,0,8.666666666666666,7.0,204.0,0,0.0
2023_16,2023,16,suzuka,bottas,alfa,16,20,0.0,Retired,0,25.0,16.0,Balanced/Technical,2,1,0,0,0,13.666666666666666,15.0,6.0,0,0.0
2023_16,2023,16,suzuka,gasly,alpine,12,10,1.0,Finished,0,25.0,12.0,Balanced/Technical,2,1,0,0,0,8.0,18.0,73.0,0,0.0
2023_16,2023,16,suzuka,hamilton,mercedes,7,5,10.0,Finished,0,25.0,7.0,Balanced/Technical,2,1,0,0,0,5.0,5.0,278.0,0,0.0
2023_16,2023,16,suzuka,hulkenberg,haas,18,14,0.0,Lapped,0,25.0,18.0,Balanced/Technical,2,1,0,0,0,14.0,,6.0,0,0.0
2023_16,2023,16,suzuka,leclerc,ferrari,4,4,12.0,Finished,0,25.0,4.0,Balanced/Technical,2,1,0,0,0,9.0,3.0,239.0,0,0.0
2023_16,2023,16,suzuka,norris,mclaren,3,2,18.0,Finished,0,25.0,3.0,Balanced/Technical,2,1,0,0,0,5.666666666666667,10.0,94.0,0,0.0
2023_16,2023,16,suzuka,ocon,alpine,14,9,2.0,Finished,0,25.0,14.0,Balanced/Technical,2,1,0,0,0,15.666666666666666,4.0,74.0,0,0.0
2023_16,2023,16,suzuka,perez,red_bull,5,19,0.0,Retired,0,25.0,5.0,Balanced/Technical,2,1,0,0,0,4.666666666666667,2.0,560.0,0,0.0
2023_16,2023,16,suzuka,russell,mercedes,8,7,6.0,Finished,0,25.0,8.0,Balanced/Technical,2,1,0,0,0,12.666666666666666,8.0,288.0,0,0.0
2023_16,2023,16,suzuka,sainz,ferrari,6,6,8.0,Finished,0,25.0,6.0,Balanced/Technical,2,1,0,0,0,3.0,19.0,251.0,0,0.0
2023_16,2023,16,suzuka,stroll,aston_martin,17,18,0.0,Retired,0,25.0,17.0,Balanced/Technical,2,1,0,0,0,15.666666666666666,12.0,208.0,0,0.0
2023_16,2023,16,suzuka,verstappen,red_bull,1,1,26.0,Finished,0,25.0,1.0,Balanced/Technical,2,1,0,0,0,2.3333333333333335,1.0,560.0,0,0.0
2023_17,2023,17,losail,albon,williams,13,13,0.0,Finished,0,25.0,14.0,Balanced/Technical,2,1,0,0,0,11.333333333333334,,21.0,0,0.0
2023_17,2023,17,losail,alonso,aston_martin,4,6,8.0,Finished,0,25.0,4.0,Balanced/Technical,2,1,0,0,0,10.666666666666666,,208.0,0,0.0
2023_17,2023,17,losail,bottas,alfa,9,8,4.0,Finished,0,25.0,9.0,Balanced/Technical,2,1,0,0,0,15.666666666666666,,6.0,0,0.0
2023_17,2023,17,losail,gasly,alpine,7,12,0.0,Finished,0,25.0,7.0,Balanced/Technical,2,1,0,0,0,10.333333333333334,,76.0,0,0.0
2023_17,2023,17,losail,hamilton,mercedes,3,19,0.0,Retired,0,25.0,3.0,Balanced/Technical,2,1,0,0,0,4.666666666666667,,294.0,0,0.0
2023_17,2023,17,losail,hulkenberg,haas,14,16,0.0,Lapped,0,25.0,15.0,Balanced/Technical,2,1,0,0,0,14.666666666666666,,6.0,0,0.0
2023_17,2023,17,losail,leclerc,ferrari,5,5,10.0,Finished,0,25.0,5.0,Balanced/Technical,2,1,0,0,0,4.0,,259.0,0,0.0
2023_17,2023,17,losail,norris,mclaren,10,3,15.0,Finished,0,25.0,10.0,Balanced/Technical,2,1,0,0,0,4.0,,112.0,0,0.0
2023_17,2023,17,losail,ocon,alpine,8,7,6.0,Finished,0,25.0,8.0,Balanced/Technical,2,1,0,0,0,15.333333333333334,,76.0,0,0.0
2023_17,2023,17,losail,perez,red_bull,20,10,1.0,Finished,0,25.0,13.0,Balanced/Technical,2,1,0,0,0,9.666666666666666,,586.0,0,0.0
2023_17,2023,17,losail,russell,mercedes,2,4,12.0,Finished,0,25.0,2.0,Balanced/Technical,2,1,0,0,0,9.333333333333334,,294.0,0,0.0
2023_17,2023,17,losail,sainz,ferrari,12,20,0.0,Did not start,0,25.0,12.0,Balanced/Technical,2,1,0,0,0,3.3333333333333335,,269.0,0,0.0
2023_17,2023,17,losail,stroll,aston_martin,16,11,0.0,Finished,0,25.0,17.0,Balanced/Technical,2,1,0,0,0,18.0,,216.0,0,0.0
2023_17,2023,17,losail,verstappen,red_bull,1,1,26.0,Finished,0,25.0,1.0,Balanced/Technical,2,1,0,0,0,2.3333333333333335,,587.0,0,0.0
2023_18,2023,18,americas,albon,williams,15,9,2.0,Finished,0,25.0,18.0,Balanced/Technical,2,1,0,0,0,13.333333333333334,13.0,21.0,0,0.0
2023_18,2023,18,americas,alonso,aston_martin,19,16,0.0,Retired,0,25.0,17.0,Balanced/Technical,2,1,0,0,0,9.666666666666666,7.0,216.0,0,0.0
2023_18,2023,18,americas,bottas,alfa,13,12,0.0,Finished,0,25.0,13.0,Balanced/Technical,2,1,0,0,0,15.0,19.0,10.0,0,0.0
2023_18,2023,18,americas,gasly,alpine,7,6,8.0,Finished,0,25.0,7.0,Balanced/Technical,2,1,0,0,0,9.333333333333334,14.0,82.0,0,0.0
2023_18,2023,18,americas,hamilton,mercedes,3,19,0.0,Disqualified,0,25.0,3.0,Balanced/Technical,2,1,0,0,0,9.0,2.0,306.0,0,0.0
2023_18,2023,18,americas,hulkenberg,haas,18,11,0.0,Finished,0,25.0,16.0,Balanced/Technical,2,1,0,0,0,14.333333333333334,,6.0,0,0.0
2023_18,2023,18,americas,leclerc,ferrari,1,20,0.0,Disqualified,0,25.0,1.0,Balanced/Technical,2,1,0,0,0,4.333333333333333,3.0,269.0,0,0.0
2023_18,2023,18,americas,norris,mclaren,2,2,18.0,Finished,0,25.0,2.0,Balanced/Technical,2,1,0,0,0,2.3333333333333335,6.0,127.0,0,0.0
2023_18,2023,18,americas,ocon,alpine,8,18,0.0,Retired,0,25.0,8.0,Balanced/Technical,2,1,0,0,0,11.333333333333334,11.0,90.0,0,0.0
2023_18,2023,18,americas,perez,red_bull,9,4,12.0,Finished,0,25.0,9.0,Balanced/Technical,2,1,0,0,0,12.333333333333334,4.0,613.0,0,0.0
2023_18,2023,18,americas,russell,mercedes,5,5,10.0,Finished,0,25.0,5.0,Balanced/Technical,2,1,0,0,0,9.0,5.0,306.0,0,0.0
2023_18,2023,18,americas,sainz,ferrari,4,3,15.0,Finished,0,25.0,4.0,Balanced/Technical,2,1,0,0,0,9.0,20.0,269.0,0,0.0
2023_18,2023,18,americas,stroll,aston_martin,20,7,6.0,Finished,0,25.0,19.0,Balanced/Technical,2,1,0,0,0,16.333333333333332,18.0,216.0,0,0.0
2023_18,2023,18,americas,verstappen,red_bull,6,1,25.0,Finished,0,25.0,6.0,Balanced/Technical,2,1,0,0,0,2.3333333333333335,1.0,625.0,0,0.0
2023_19,2023,19,rodriguez,albon,williams,14,9,2.0,Finished,0,25.0,14.0,Balanced/Technical,2,1,0,0,0,12.666666666666666,12.0,23.0,0,0.0
2023_19,2023,19,rodriguez,alonso,aston_martin,13,18,0.0,Withdrew,0,25.0,13.0,Balanced/Technical,2,1,0,0,0,10.0,19.0,222.0,0,0.0
2023_19,2023,19,rodriguez,bottas,alfa,9,15,0.0,Finished,0,25.0,9.0,Balanced/Technical,2,1,0,0,0,13.333333333333334,10.0,10.0,0,0.0
2023_19,2023,19,rodriguez,gasly,alpine,11,11,0.0,Finished,0,25.0,11.0,Balanced/Technical,2,1,0,0,0,9.333333333333334,11.0,90.0,0,0.0
2023_19,2023,19,rodriguez,hamilton,mercedes,6,2,19.0,Finished,0,25.0,6.0,Balanced/Technical,2,1,0,0,0,14.333333333333334,2.0,316.0,0,0.0
2023_19,2023,19,rodriguez,hulkenberg,haas,12,13,0.0,Finished,0,25.0,12.0,Balanced/Technical,2,1,0,0,0,13.666666666666666,,6.0,0,0.0
2023_19,2023,19,rodriguez,leclerc,ferrari,1,3,15.0,Finished,0,25.0,1.0,Balanced/Technical,2,1,0,0,0,9.666666666666666,6.0,284.0,0,0.0
2023_19,2023,19,rodriguez,norris,mclaren,17,5,10.0,Finished,0,25.0,19.0,Balanced/Technical,2,1,0,0,0,2.3333333333333335,9.0,145.0,0,0.0
2023_19,2023,19,rodriguez,ocon,alpine,15,10,1.0,Finished,0,25.0,16.0,Balanced/Technical,2,1,0,0,0,11.333333333333334,8.0,90.0,0,0.0
2023_19,2023,19,rodriguez,perez,red_bull,5,20,0.0,Collision damage,0,25.0,5.0,Balanced/Technical,2,1,0,0,0,11.0,3.0,650.0,0,0.0
2023_19,2023,19,rodriguez,russell,mercedes,8,6,8.0,Finished,0,25.0,8.0,Balanced/Technical,2,1,0,0,0,5.333333333333333,4.0,335.0,0,0.0
2023_19,2023,19,rodriguez,sainz,ferrari,2,4,12.0,Finished,0,25.0,2.0,Balanced/Technical,2,1,0,0,0,9.666666666666666,5.0,299.0,0,0.0
2023_19,2023,19,rodriguez,stroll,aston_martin,0,17,0.0,Collision damage,0,25.0,18.0,Balanced/Technical,2,1,0,0,0,12.0,15.0,222.0,0,0.0
2023_19,2023,19,rodriguez,verstappen,red_bull,3,1,25.0,Finished,0,25.0,3.0,Balanced/Technical,2,1,0,0,0,1.0,1.0,650.0,0,0.0
2023_20,2023,20,interlagos,albon,williams,13,19,0.0,Retired,0,25.0,15.0,Balanced/Technical,2,1,0,0,0,10.333333333333334,15.0,25.0,0,0.0
2023_20,2023,20,interlagos,alonso,aston_martin,4,3,15.0,Finished,0,25.0,4.0,Balanced/Technical,2,1,0,0,0,13.333333333333334,5.0,222.0,0,0.0
2023_20,2023,20,interlagos,bottas,alfa,18,16,0.0,Retired,0,25.0,18.0,Balanced/Technical,2,1,0,0,0,11.666666666666666,9.0,10.0,0,0.0
2023_20,2023,20,interlagos,gasly,alpine,15,7,6.0,Finished,0,25.0,13.0,Balanced/Technical,2,1,0,0,0,9.666666666666666,14.0,91.0,0,0.0
2023_20,2023,20,interlagos,hamilton,mercedes,5,8,4.0,Finished,0,25.0,5.0,Balanced/Technical,2,1,0,0,0,13.333333333333334,2.0,343.0,0,0.0
2023_20,2023,20,interlagos,hulkenberg,haas,11,12,0.0,Lapped,0,25.0,11.0,Balanced/Technical,2,1,0,0,0,13.333333333333334,,6.0,0,0.0
2023_20,2023,20,interlagos,leclerc,ferrari,2,20,0.0,Did not start,0,25.0,2.0,Balanced/Technical,2,1,0,0,0,9.333333333333334,4.0,311.0,0,0.0
2023_20,2023,20,interlagos,norris,mclaren,6,2,19.0,Finished,0,25.0,7.0,Balanced/Technical,2,1,0,0,0,3.3333333333333335,18.0,155.0,0,0.0
2023_20,2023,20,interlagos,ocon,alpine,14,10,1.0,Lapped,0,25.0,12.0,Balanced/Technical,2,1,0,0,0,11.666666666666666,8.0,97.0,0,0.0
2023_20,2023,20,interlagos,perez,red_bull,9,4,12.0,Finished,0,25.0,9.0,Balanced/Technical,2,1,0,0,0,11.333333333333334,7.0,675.0,0,0.0
2023_20,2023,20,interlagos,russell,mercedes,8,15,0.0,Retired,0,25.0,6.0,Balanced/Technical,2,1,0,0,0,5.0,1.0,347.0,0,0.0
2023_20,2023,20,interlagos,sainz,ferrari,7,6,8.0,Finished,0,25.0,8.0,Balanced/Technical,2,1,0,0,0,9.0,3.0,311.0,0,0.0
2023_20,2023,20,interlagos,stroll,aston_martin,3,5,10.0,Finished,0,25.0,3.0,Balanced/Technical,2,1,0,0,0,11.666666666666666,10.0,237.0,0,0.0
2023_20,2023,20,interlagos,verstappen,red_bull,1,1,25.0,Finished,0,25.0,1.0,Balanced/Technical,2,1,0,0,0,1.0,6.0,687.0,0,0.0
2023_21,2023,21,vegas,albon,williams,5,12,0.0,Finished,0,25.0,6.0,Balanced/Technical,2,1,0,0,0,12.333333333333334,,25.0,0,0.0
2023_21,2023,21,vegas,alonso,aston_martin,9,9,2.0,Finished,0,25.0,10.0,Balanced/Technical,2,1,0,0,0,12.333333333333334,,247.0,0,0.0
2023_21,2023,21,vegas,bottas,alfa,7,17,0.0,Finished,0,25.0,8.0,Balanced/Technical,2,1,0,0,0,14.333333333333334,,10.0,0,0.0
2023_21,2023,21,vegas,gasly,alpine,4,11,0.0,Finished,0,25.0,5.0,Balanced/Technical,2,1,0,0,0,8.0,,98.0,0,0.0
2023_21,2023,21,vegas,hamilton,mercedes,10,7,6.0,Finished,0,25.0,11.0,Balanced/Technical,2,1,0,0,0,9.666666666666666,,347.0,0,0.0
2023_21,2023,21,vegas,hulkenberg,haas,13,19,0.0,Retired,0,25.0,13.0,Balanced/Technical,2,1,0,0,0,12.0,,6.0,0,0.0
2023_21,2023,21,vegas,leclerc,ferrari,1,2,18.0,Finished,0,25.0,1.0,Balanced/Technical,2,1,0,0,0,14.333333333333334,,319.0,0,0.0
2023_21,2023,21,vegas,norris,mclaren,15,20,0.0,Retired,0,25.0,16.0,Balanced/Technical,2,1,0,0,0,3.0,,174.0,0,0.0
2023_21,2023,21,vegas,ocon,alpine,16,4,12.0,Finished,0,25.0,17.0,Balanced/Technical,2,1,0,0,0,12.666666666666666,,98.0,0,0.0
2023_21,2023,21,vegas,perez,red_bull,11,3,15.0,Finished,0,25.0,12.0,Balanced/Technical,2,1,0,0,0,9.333333333333334,,712.0,0,0.0
2023_21,2023,21,vegas,russell,mercedes,3,8,4.0,Finished,0,25.0,4.0,Balanced/Technical,2,1,0,0,0,8.666666666666666,,353.0,0,0.0
2023_21,2023,21,vegas,sainz,ferrari,12,6,8.0,Finished,0,25.0,2.0,Balanced/Technical,2,1,0,0,0,4.333333333333333,,337.0,0,0.0
2023_21,2023,21,vegas,stroll,aston_martin,19,5,10.0,Finished,0,25.0,14.0,Balanced/Technical,2,1,0,0,0,9.666666666666666,,249.0,0,0.0
2023_21,2023,21,vegas,verstappen,red_bull,2,1,25.0,Finished,0,25.0,3.0,Balanced/Technical,2,1,0,0,0,1.0,,727.0,0,0.0
2023_22,2023,22,yas_marina,albon,williams,14,14,0.0,Finished,0,25.0,14.0,Balanced/Technical,2,1,0,0,0,13.333333333333334,13.0,25.0,0,0.0
2023_22,2023,22,yas_marina,alonso,aston_martin,7,7,6.0,Finished,0,25.0,7.0,Balanced/Technical,2,1,0,0,0,10.0,20.0,259.0,0,0.0
2023_22,2023,22,yas_marina,bottas,alfa,18,19,0.0,Lapped,0,25.0,18.0,Balanced/Technical,2,1,0,0,0,16.0,15.0,10.0,0,0.0
2023_22,2023,22,yas_marina,gasly,alpine,10,13,0.0,Finished,0,25.0,10.0,Balanced/Technical,2,1,0,0,0,9.666666666666666,14.0,110.0,0,0.0
2023_22,2023,22,yas_marina,hamilton,mercedes,11,9,2.0,Finished,0,25.0,11.0,Balanced/Technical,2,1,0,0,0,5.666666666666667,18.0,357.0,0,0.0
2023_22,2023,22,yas_marina,hulkenberg,haas,8,15,0.0,Finished,0,25.0,8.0,Balanced/Technical,2,1,0,0,0,14.666666666666666,,6.0,0,0.0
2023_22,2023,22,yas_marina,leclerc,ferrari,2,2,18.0,Finished,0,25.0,2.0,Balanced/Technical,2,1,0,0,0,8.333333333333334,2.0,345.0,0,0.0
2023_22,2023,22,yas_marina,norris,mclaren,5,5,10.0,Finished,0,25.0,5.0,Balanced/Technical,2,1,0,0,0,9.0,6.0,174.0,0,0.0
2023_22,2023,22,yas_marina,ocon,alpine,12,12,0.0,Finished,0,25.0,12.0,Balanced/Technical,2,1,0,0,0,8.0,7.0,110.0,0,0.0
2023_22,2023,22,yas_marina,perez,red_bull,9,4,12.0,Finished,0,25.0,9.0,Balanced/Technical,2,1,0,0,0,9.0,3.0,752.0,0,0.0
2023_22,2023,22,yas_marina,russell,mercedes,4,3,15.0,Finished,0,25.0,4.0,Balanced/Technical,2,1,0,0,0,9.666666666666666,5.0,359.0,0,0.0
2023_22,2023,22,yas_marina,sainz,ferrari,16,18,0.0,Retired,0,25.0,16.0,Balanced/Technical,2,1,0,0,0,5.333333333333333,4.0,363.0,0,0.0
2023_22,2023,22,yas_marina,stroll,aston_martin,13,10,1.0,Finished,0,25.0,13.0,Balanced/Technical,2,1,0,0,0,9.0,8.0,265.0,0,0.0
2023_22,2023,22,yas_marina,verstappen,red_bull,1,1,26.0,Finished,0,25.0,1.0,Balanced/Technical,2,1,0,0,0,1.0,1.0,764.0,0,0.0
2024_1,2024,1,bahrain,albon,williams,13,15,0.0,Lapped,0,25.0,13.0,Balanced/Technical,2,1,0,0,0,15.0,11.5,0.0,0,0.0
2024_1,2024,1,bahrain,alonso,aston_martin,6,9,2.0,Finished,0,25.0,6.0,Balanced/Technical,2,1,0,0,0,6.333333333333333,6.0,0.0,0,0.0
2024_1,2024,1,bahrain,bottas,sauber,16,19,0.0,Lapped,0,25.0,16.0,Balanced/Technical,2,1,0,0,0,17.333333333333332,7.0,0.0,0,
2024_1,2024,1,bahrain,gasly,alpine,20,18,0.0,Lapped,0,25.0,20.0,Balanced/Technical,2,1,0,0,0,10.333333333333334,14.5,0.0,0,0.0
2024_1,2024,1,bahrain,hamilton,mercedes,9,7,6.0,Finished,0,25.0,9.0,Balanced/Technical,2,1,0,0,0,8.0,4.0,0.0,0,0.0
2024_1,2024,1,bahrain,hulkenberg,haas,10,16,0.0,Lapped,0,25.0,10.0,Balanced/Technical,2,1,0,0,0,15.333333333333334,16.0,0.0,0,0.0
2024_1,2024,1,bahrain,leclerc,ferrari,2,4,12.0,Finished,0,25.0,2.0,Balanced/Technical,2,1,0,0,0,8.0,10.0,0.0,0,0.0
2024_1,2024,1,bahrain,norris,mclaren,7,6,8.0,Finished,0,25.0,7.0,Balanced/Technical,2,1,0,0,0,9.0,16.0,0.0,0,0.0
2024_1,2024,1,bahrain,ocon,alpine,19,17,0.0,Lapped,0,25.0,19.0,Balanced/Technical,2,1,0,0,0,8.666666666666666,12.5,0.0,0,0.0
2024_1,2024,1,bahrain,perez,red_bull,5,2,18.0,Finished,0,25.0,5.0,Balanced/Technical,2,1,0,0,0,3.6666666666666665,10.0,0.0,0,0.0
2024_1,2024,1,bahrain,russell,mercedes,3,5,10.0,Finished,0,25.0,3.0,Balanced/Technical,2,1,0,0,0,8.666666666666666,5.5,6.0,0,0.0
2024_1,2024,1,bahrain,sainz,ferrari,4,3,15.0,Finished,0,25.0,4.0,Balanced/Technical,2,1,0,0,0,10.0,3.0,12.0,0,0.0
2024_1,2024,1,bahrain,stroll,aston_martin,12,10,1.0,Finished,0,25.0,12.0,Balanced/Technical,2,1,0,0,0,6.666666666666667,9.0,2.0,0,0.0
2024_1,2024,1,bahrain,verstappen,red_bull,1,1,26.0,Finished,0,25.0,1.0,Balanced/Technical,2,1,0,0,0,1.0,10.0,18.0,0,0.0
2024_2,2024,2,jeddah,albon,williams,12,11,0.0,Finished,0,25.0,12.0,Street Circuit,3,0,0,0,1,13.666666666666666,16.5,0.0,0,0.0
2024_2,2024,2,jeddah,alonso,aston_martin,4,5,10.0,Finished,0,25.0,4.0,Street Circuit,3,0,0,0,1,8.333333333333334,9.5,3.0,0,0.0
2024_2,2024,2,jeddah,bottas,sauber,16,17,0.0,Lapped,0,25.0,16.0,Street Circuit,3,0,0,0,1,18.333333333333332,16.5,0.0,0,
2024_2,2024,2,jeddah,gasly,alpine,18,20,0.0,Retired,0,25.0,18.0,Street Circuit,3,0,0,0,1,14.0,8.5,0.0,0,0.0
2024_2,2024,2,jeddah,hamilton,mercedes,8,9,2.0,Finished,0,25.0,8.0,Street Circuit,3,0,0,0,1,7.666666666666667,7.5,16.0,0,0.0
2024_2,2024,2,jeddah,hulkenberg,haas,15,10,1.0,Finished,0,25.0,15.0,Street Circuit,3,0,0,0,1,16.666666666666668,12.0,0.0,0,0.0
2024_2,2024,2,jeddah,leclerc,ferrari,2,3,16.0,Finished,0,25.0,2.0,Street Circuit,3,0,0,0,1,2.6666666666666665,4.5,27.0,0,0.0
2024_2,2024,2,jeddah,norris,mclaren,6,8,4.0,Finished,0,25.0,6.0,Street Circuit,3,0,0,0,1,10.333333333333334,12.0,8.0,0,0.0
2024_2,2024,2,jeddah,ocon,alpine,17,13,0.0,Lapped,0,25.0,17.0,Street Circuit,3,0,0,0,1,11.0,7.0,0.0,0,0.0
2024_2,2024,2,jeddah,perez,red_bull,3,2,18.0,Finished,0,25.0,3.0,Street Circuit,3,0,0,0,1,3.0,2.5,44.0,0,0.0
2024_2,2024,2,jeddah,russell,mercedes,7,6,8.0,Finished,0,25.0,7.0,Street Circuit,3,0,0,0,1,5.333333333333333,4.5,18.0,0,0.0
2024_2,2024,2,jeddah,stroll,aston_martin,10,19,0.0,Retired,0,25.0,10.0,Street Circuit,3,0,0,0,1,8.333333333333334,16.5,13.0,0,0.0
2024_2,2024,2,jeddah,verstappen,red_bull,1,1,25.0,Finished,0,25.0,1.0,Street Circuit,3,0,0,0,1,1.0,1.5,62.0,0,0.0
2024_3,2024,3,albert_park,albon,williams,12,11,0.0,Lapped,0,25.0,12.0,Balanced/Technical,2,1,0,0,0,13.333333333333334,14.5,0.0,0,0.0
2024_3,2024,3,albert_park,alonso,aston_martin,10,8,4.0,Finished,0,25.0,10.0,Balanced/Technical,2,1,0,0,0,7.0,10.0,13.0,0,0.0
2024_3,2024,3,albert_park,bottas,sauber,13,14,0.0,Lapped,0,25.0,13.0,Balanced/Technical,2,1,0,0,0,18.333333333333332,9.5,0.0,0,
2024_3,2024,3,albert_park,gasly,alpine,17,13,0.0,Lapped,0,25.0,17.0,Balanced/Technical,2,1,0,0,0,17.0,11.0,0.0,0,0.0
2024_3,2024,3,albert_park,hamilton,mercedes,11,18,0.0,Retired,0,25.0,11.0,Balanced/Technical,2,1,0,0,0,8.333333333333334,3.0,26.0,0,0.0
2024_3,2024,3,albert_park,hulkenberg,haas,16,9,2.0,Finished,0,25.0,16.0,Balanced/Technical,2,1,0,0,0,13.666666666666666,7.0,1.0,0,0.0
2024_3,2024,3,albert_park,leclerc,ferrari,4,2,19.0,Finished,0,25.0,5.0,Balanced/Technical,2,1,0,0,0,3.0,10.5,43.0,0,0.0
2024_3,2024,3,albert_park,norris,mclaren,3,3,15.0,Finished,0,25.0,4.0,Balanced/Technical,2,1,0,0,0,6.333333333333333,5.5,12.0,0,0.0
2024_3,2024,3,albert_park,ocon,alpine,15,16,0.0,Lapped,0,25.0,15.0,Balanced/Technical,2,1,0,0,0,14.0,10.5,0.0,0,0.0
2024_3,2024,3,albert_park,perez,red_bull,6,5,10.0,Finished,0,25.0,3.0,Balanced/Technical,2,1,0,0,0,2.6666666666666665,3.5,87.0,0,0.0
2024_3,2024,3,albert_park,russell,mercedes,7,17,0.0,Retired,0,25.0,7.0,Balanced/Technical,2,1,0,0,0,4.666666666666667,10.5,26.0,0,0.0
2024_3,2024,3,albert_park,sainz,ferrari,2,1,25.0,Finished,0,25.0,2.0,Balanced/Technical,2,1,0,0,0,9.0,16.0,62.0,0,0.0
2024_3,2024,3,albert_park,stroll,aston_martin,9,6,8.0,Finished,0,25.0,9.0,Balanced/Technical,2,1,0,0,0,13.0,8.0,17.0,0,0.0
2024_3,2024,3,albert_park,verstappen,red_bull,1,19,0.0,Retired,0,25.0,1.0,Balanced/Technical,2,1,0,0,0,1.0,9.5,97.0,0,0.0
2024_4,2024,4,suzuka,albon,williams,14,20,0.0,Retired,0,25.0,14.0,Balanced/Technical,2,1,0,0,0,12.333333333333334,18.0,0.0,0,0.0
2024_4,2024,4,suzuka,alonso,aston_martin,5,6,8.0,Finished,0,25.0,5.0,Balanced/Technical,2,1,0,0,0,7.333333333333333,7.5,25.0,0,0.0
2024_4,2024,4,suzuka,bottas,sauber,13,14,0.0,Lapped,0,25.0,13.0,Balanced/Technical,2,1,0,0,0,16.666666666666668,17.5,0.0,0,0.0
2024_4,2024,4,suzuka,gasly,alpine,17,16,0.0,Lapped,0,25.0,17.0,Balanced/Technical,2,1,0,0,0,17.0,14.0,0.0,0,0.0
2024_4,2024,4,suzuka,hamilton,mercedes,7,9,2.0,Finished,0,25.0,7.0,Balanced/Technical,2,1,0,0,0,11.333333333333334,5.0,26.0,0,0.0
2024_4,2024,4,suzuka,hulkenberg,haas,12,11,0.0,Lapped,0,25.0,12.0,Balanced/Technical,2,1,0,0,0,11.666666666666666,14.0,3.0,0,0.0
2024_4,2024,4,suzuka,leclerc,ferrari,8,4,12.0,Finished,0,25.0,8.0,Balanced/Technical,2,1,0,0,0,3.0,3.5,87.0,0,0.0
2024_4,2024,4,suzuka,norris,mclaren,3,5,10.0,Finished,0,25.0,3.0,Balanced/Technical,2,1,0,0,0,5.666666666666667,6.0,27.0,0,0.0
2024_4,2024,4,suzuka,ocon,alpine,15,15,0.0,Lapped,0,25.0,15.0,Balanced/Technical,2,1,0,0,0,15.333333333333334,6.5,0.0,0,0.0
2024_4,2024,4,suzuka,perez,red_bull,2,2,18.0,Finished,0,25.0,2.0,Balanced/Technical,2,1,0,0,0,3.0,10.5,97.0,0,0.0
2024_4,2024,4,suzuka,russell,mercedes,9,7,6.0,Finished,0,25.0,9.0,Balanced/Technical,2,1,0,0,0,9.333333333333334,7.5,28.0,0,0.0
2024_4,2024,4,suzuka,sainz,ferrari,4,3,15.0,Finished,0,25.0,4.0,Balanced/Technical,2,1,0,0,0,7.333333333333333,12.5,99.0,0,0.0
2024_4,2024,4,suzuka,stroll,aston_martin,16,12,0.0,Lapped,0,25.0,16.0,Balanced/Technical,2,1,0,0,0,11.666666666666666,15.0,33.0,0,0.0
2024_4,2024,4,suzuka,verstappen,red_bull,1,1,26.0,Finished,0,25.0,1.0,Balanced/Technical,2,1,0,0,0,7.0,1.0,115.0,0,0.0
2024_5,2024,5,shanghai,albon,williams,14,12,0.0,Finished,0,25.0,14.0,Balanced/Technical,2,1,0,0,0,14.0,,0.0,0,0.0
2024_5,2024,5,shanghai,alonso,aston_martin,3,7,7.0,Finished,0,25.0,3.0,Balanced/Technical,2,1,0,0,0,6.333333333333333,,33.0,0,0.0
2024_5,2024,5,shanghai,bottas,sauber,10,20,0.0,Retired,0,25.0,10.0,Balanced/Technical,2,1,0,0,0,15.0,,0.0,0,0.0
2024_5,2024,5,shanghai,gasly,alpine,15,13,0.0,Finished,0,25.0,15.0,Balanced/Technical,2,1,0,0,0,16.333333333333332,,0.0,0,0.0
2024_5,2024,5,shanghai,hamilton,mercedes,18,9,2.0,Finished,0,25.0,18.0,Balanced/Technical,2,1,0,0,0,12.0,,34.0,0,0.0
2024_5,2024,5,shanghai,hulkenberg,haas,9,10,1.0,Finished,0,25.0,9.0,Balanced/Technical,2,1,0,0,0,10.0,,3.0,0,0.0
2024_5,2024,5,shanghai,leclerc,ferrari,6,4,12.0,Finished,0,25.0,6.0,Balanced/Technical,2,1,0,0,0,3.0,,114.0,0,0.0
2024_5,2024,5,shanghai,norris,mclaren,4,2,18.0,Finished,0,25.0,4.0,Balanced/Technical,2,1,0,0,0,5.333333333333333,,37.0,0,0.0
2024_5,2024,5,shanghai,ocon,alpine,13,11,0.0,Finished,0,25.0,13.0,Balanced/Technical,2,1,0,0,0,14.666666666666666,,0.0,0,0.0
2024_5,2024,5,shanghai,perez,red_bull,2,3,15.0,Finished,0,25.0,2.0,Balanced/Technical,2,1,0,0,0,3.0,,141.0,0,0.0
2024_5,2024,5,shanghai,russell,mercedes,8,6,8.0,Finished,0,25.0,8.0,Balanced/Technical,2,1,0,0,0,10.0,,36.0,0,0.0
